date,call_id,queue,csat_score,resolution_flag
2024-01-27,C006556,Support,5,True
2024-01-23,C006557,Support,4,True
2024-02-23,C006558,Retention,3,False
2024-03-30,C006559,Support,4,True
2024-01-27,C006560,Support,5,True
2024-03-14,C006561,Retention,4,True
2024-02-11,C006562,Support,4,True
2024-02-05,C006563,Retention,4,True
2024-01-06,C006564,Support,4,True
2024-03-07,C006565,Support,3,False
2024-03-10,C006566,Support,4,True
2024-02-16,C006567,Retention,3,False
2024-03-30,C006568,Retention,5,True
2024-02-02,C006569,Support,4,True
2024-02-25,C006570,Retention,4,True
2024-02-21,C006571,Support,4,True
2024-02-04,C006572,Support,4,True
2024-03-27,C006573,Retention,3,False
2024-02-18,C006574,Retention,5,True
2024-02-17,C006575,Retention,4,True
2024-02-01,C006576,Retention,4,True
2024-01-11,C006577,Support,5,True
2024-01-07,C006578,Retention,4,True
2024-02-23,C006579,Retention,4,True
2024-01-04,C006580,Support,4,True
2024-03-17,C006581,Retention,3,False
2024-03-07,C006582,Support,5,True
2024-03-09,C006583,Support,4,True
2024-01-20,C006584,Support,5,True
2024-01-02,C006585,Support,4,True
2024-02-16,C006586,Support,4,True
2024-03-16,C006587,Support,3,False
2024-03-10,C006588,Retention,4,True
2024-02-15,C006589,Retention,4,True
2024-01-03,C006590,Support,4,True
2024-02-04,C006591,Support,4,True
2024-01-29,C006592,Support,4,True
2024-02-25,C006593,Support,4,True
2024-01-10,C006594,Support,4,True
2024-03-09,C006595,Retention,4,True
2024-01-19,C006596,Retention,3,False
2024-03-15,C006597,Retention,5,True
2024-02-05,C006598,Retention,4,True
2024-03-04,C006599,Retention,5,True
2024-02-14,C006600,Support,3,False
2024-02-19,C006601,Support,5,True
2024-02-09,C006602,Support,4,True
2024-01-13,C006603,Support,5,True
2024-02-20,C006604,Retention,4,True
2024-03-14,C006605,Support,4,True
2024-03-21,C006606,Support,3,False
2024-02-10,C006607,Retention,4,True
2024-03-29,C006608,Support,3,False
2024-01-11,C006609,Support,3,False
2024-03-16,C006610,Retention,4,True
2024-02-13,C006611,Retention,3,False
2024-01-30,C006612,Retention,4,True
2024-02-02,C006613,Retention,5,True
2024-02-18,C006614,Support,4,True
2024-01-03,C006615,Retention,4,True
2024-02-05,C006616,Retention,4,True
2024-02-28,C006617,Support,4,True
2024-01-11,C006618,Support,5,True
2024-01-20,C006619,Support,5,True
2024-03-26,C006620,Retention,4,True
2024-02-20,C006621,Retention,4,True
2024-03-06,C006622,Support,4,True
2024-01-25,C006623,Support,5,True
2024-01-29,C006624,Support,4,True
2024-01-04,C006625,Retention,4,True
2024-02-24,C006626,Support,4,True
2024-01-20,C006627,Retention,4,True
2024-01-18,C006628,Retention,5,True
2024-03-01,C006629,Support,4,True
2024-03-07,C006630,Retention,3,False
2024-01-09,C006631,Support,4,True
2024-02-29,C006632,Support,3,False
2024-02-24,C006633,Support,3,False
2024-03-25,C006634,Support,4,True
2024-01-21,C006635,Retention,4,True
2024-01-24,C006636,Support,4,True
2024-01-10,C006637,Support,4,True
2024-03-19,C006638,Retention,4,True
2024-01-23,C006639,Support,5,True
2024-01-25,C006640,Retention,3,False
2024-02-06,C006641,Retention,3,False
2024-03-28,C006642,Retention,4,True
2024-01-06,C006643,Support,4,True
2024-01-21,C006644,Retention,3,False
2024-01-07,C006645,Retention,5,True
2024-03-22,C006646,Support,5,True
2024-03-19,C006647,Retention,4,True
2024-01-23,C006648,Retention,3,False
2024-03-21,C006649,Retention,4,True
2024-01-08,C006650,Support,5,True
2024-01-25,C006651,Support,4,True
2024-02-17,C006652,Support,4,True
2024-03-20,C006653,Retention,5,True
2024-03-25,C006654,Retention,4,True
2024-01-30,C006655,Support,4,True
2024-03-26,C006656,Support,4,True
2024-02-22,C006657,Support,4,True
2024-03-21,C006658,Support,3,False
2024-02-28,C006659,Support,4,True
2024-03-15,C006660,Support,4,True
2024-02-20,C006661,Retention,5,True
2024-03-20,C006662,Retention,4,True
2024-03-25,C006663,Support,4,True
2024-03-19,C006664,Retention,4,True
2024-01-27,C006665,Support,5,True
2024-01-16,C006666,Retention,4,True
2024-02-28,C006667,Support,5,True
2024-02-23,C006668,Retention,3,False
2024-03-03,C006669,Retention,4,True
2024-03-29,C006670,Support,4,True
2024-02-15,C006671,Support,3,False
2024-01-21,C006672,Retention,4,True
2024-03-18,C006673,Retention,3,False
2024-03-12,C006674,Support,4,True
2024-03-19,C006675,Retention,5,True
2024-01-26,C006676,Support,5,True
2024-03-03,C006677,Support,3,False
2024-02-16,C006678,Support,4,True
2024-02-21,C006679,Retention,2,False
2024-01-18,C006680,Support,4,True
2024-02-27,C006681,Retention,4,True
2024-01-12,C006682,Retention,3,False
2024-03-02,C006683,Retention,3,False
2024-03-20,C006684,Support,4,True
2024-03-06,C006685,Retention,5,True
2024-03-28,C006686,Support,3,False
2024-02-17,C006687,Support,4,True
2024-03-18,C006688,Support,4,True
2024-02-08,C006689,Retention,4,True
2024-02-12,C006690,Support,3,False
2024-01-29,C006691,Retention,3,False
2024-01-31,C006692,Retention,4,True
2024-02-19,C006693,Support,5,True
2024-03-18,C006694,Retention,5,True
2024-01-19,C006695,Support,4,True
2024-03-02,C006696,Support,4,True
2024-01-06,C006697,Retention,4,True
2024-03-13,C006698,Retention,4,True
2024-02-11,C006699,Support,3,False
2024-02-25,C006700,Support,3,False
2024-01-18,C006701,Support,5,True
2024-01-03,C006702,Support,4,True
2024-03-09,C006703,Retention,3,False
2024-01-22,C006704,Retention,4,True
2024-01-20,C006705,Retention,5,True
2024-02-19,C006706,Support,5,True
2024-02-12,C006707,Retention,4,True
2024-03-18,C006708,Retention,4,True
2024-02-22,C006709,Support,4,True
2024-01-25,C006710,Retention,4,True
2024-02-08,C006711,Support,5,True
2024-03-09,C006712,Retention,4,True
2024-01-23,C006713,Retention,4,True
2024-03-19,C006714,Support,4,True
2024-02-06,C006715,Retention,3,False
2024-02-14,C006716,Retention,4,True
2024-01-05,C006717,Support,3,False
2024-01-06,C006718,Retention,4,True
2024-01-25,C006719,Retention,5,True
2024-01-14,C006720,Support,4,True
2024-01-07,C006721,Retention,4,True
2024-01-01,C006722,Retention,4,True
2024-01-31,C006723,Retention,3,False
2024-02-20,C006724,Retention,4,True
2024-03-28,C006725,Support,4,True
2024-02-14,C006726,Retention,4,True
2024-01-22,C006727,Retention,4,True
2024-03-06,C006728,Retention,4,True
2024-03-22,C006729,Support,4,True
2024-03-27,C006730,Retention,5,True
2024-02-20,C006731,Support,4,True
2024-01-11,C006732,Support,4,True
2024-02-23,C006733,Support,5,True
2024-01-12,C006734,Retention,3,False
2024-01-08,C006735,Retention,4,True
2024-01-04,C006736,Retention,4,True
2024-03-01,C006737,Support,3,False
2024-02-19,C006738,Support,4,True
2024-03-21,C006739,Retention,4,True
2024-02-23,C006740,Retention,5,True
2024-03-16,C006741,Support,4,True
2024-02-14,C006742,Support,5,True
2024-02-15,C006743,Retention,4,True
2024-01-01,C006744,Retention,3,False
2024-03-13,C006745,Support,4,True
2024-01-07,C006746,Support,3,False
2024-01-28,C006747,Support,4,True
2024-01-30,C006748,Support,4,True
2024-02-29,C006749,Retention,3,False
2024-02-01,C006750,Retention,4,True
2024-01-31,C006751,Support,4,True
2024-02-22,C006752,Support,3,False
2024-01-06,C006753,Retention,4,True
2024-01-02,C006754,Retention,4,True
2024-02-28,C006755,Support,5,True
2024-02-18,C006756,Support,4,True
2024-01-29,C006757,Retention,4,True
2024-02-08,C006758,Retention,3,False
2024-01-05,C006759,Retention,4,True
2024-02-17,C006760,Retention,4,True
2024-03-11,C006761,Retention,4,True
2024-02-06,C006762,Retention,4,True
2024-01-11,C006763,Support,3,False
2024-03-21,C006764,Retention,5,True
2024-01-05,C006765,Retention,4,True
2024-01-29,C006766,Support,4,True
2024-03-21,C006767,Retention,4,True
2024-02-13,C006768,Retention,5,True
2024-01-14,C006769,Retention,4,True
2024-02-23,C006770,Retention,4,True
2024-02-27,C006771,Support,4,True
2024-02-09,C006772,Retention,3,False
2024-02-17,C006773,Support,4,True
2024-01-26,C006774,Retention,3,False
2024-02-12,C006775,Retention,4,True
2024-02-19,C006776,Retention,3,False
2024-02-26,C006777,Support,4,True
2024-01-07,C006778,Retention,4,True
2024-02-26,C006779,Retention,4,True
2024-03-25,C006780,Support,3,False
2024-02-07,C006781,Support,3,False
2024-02-02,C006782,Retention,4,True
2024-02-28,C006783,Support,4,True
2024-03-20,C006784,Retention,4,True
2024-01-21,C006785,Retention,3,False
2024-01-12,C006786,Support,4,True
2024-01-04,C006787,Retention,3,False
2024-02-21,C006788,Support,4,True
2024-01-03,C006789,Support,4,True
2024-01-22,C006790,Retention,4,True
2024-02-10,C006791,Retention,3,False
2024-01-29,C006792,Support,4,True
2024-03-22,C006793,Support,4,True
2024-03-07,C006794,Retention,3,False
2024-01-23,C006795,Retention,5,True
2024-01-29,C006796,Support,4,True
2024-03-22,C006797,Support,4,True
2024-01-01,C006798,Support,5,True
2024-03-24,C006799,Retention,4,True
2024-01-21,C006800,Support,4,True
2024-01-24,C006801,Retention,4,True
2024-01-23,C006802,Support,3,False
2024-03-11,C006803,Support,4,True
2024-01-21,C006804,Retention,3,False
2024-01-18,C006805,Support,4,True
2024-01-21,C006806,Support,5,True
2024-03-09,C006807,Retention,3,False
2024-02-06,C006808,Retention,4,True
2024-02-14,C006809,Support,4,True
2024-01-17,C006810,Support,3,False
2024-02-04,C006811,Retention,4,True
2024-02-18,C006812,Retention,4,True
2024-03-07,C006813,Support,3,False
2024-01-21,C006814,Retention,5,True
2024-01-25,C006815,Retention,4,True
2024-03-19,C006816,Support,5,True
2024-02-07,C006817,Retention,3,False
2024-03-03,C006818,Retention,4,True
2024-02-09,C006819,Retention,4,True
2024-03-02,C006820,Support,4,True
2024-02-28,C006821,Retention,3,False
2024-02-24,C006822,Support,3,False
2024-03-11,C006823,Retention,4,True
2024-03-13,C006824,Support,3,False
2024-02-08,C006825,Support,4,True
2024-02-17,C006826,Support,4,True
2024-01-12,C006827,Support,4,True
2024-02-14,C006828,Retention,3,False
2024-01-19,C006829,Retention,5,True
2024-02-22,C006830,Retention,3,False
2024-03-19,C006831,Retention,4,True
2024-01-27,C006832,Support,4,True
2024-03-16,C006833,Support,5,True
2024-01-25,C006834,Retention,3,False
2024-02-15,C006835,Retention,4,True
2024-01-31,C006836,Retention,4,True
2024-02-21,C006837,Support,5,True
2024-01-09,C006838,Support,5,True
2024-03-29,C006839,Support,4,True
2024-01-06,C006840,Support,3,False
2024-01-26,C006841,Retention,5,True
2024-02-02,C006842,Retention,4,True
2024-02-05,C006843,Retention,4,True
2024-02-28,C006844,Support,3,False
2024-03-08,C006845,Retention,5,True
2024-02-17,C006846,Retention,5,True
2024-03-17,C006847,Support,4,True
2024-01-10,C006848,Retention,3,False
2024-03-24,C006849,Support,4,True
2024-01-13,C006850,Retention,4,True
2024-03-10,C006851,Support,5,True
2024-02-03,C006852,Retention,4,True
2024-01-07,C006853,Support,4,True
2024-02-03,C006854,Support,4,True
2024-02-10,C006855,Retention,4,True
2024-01-28,C006856,Retention,5,True
2024-01-19,C006857,Retention,3,False
2024-03-26,C006858,Support,5,True
2024-03-07,C006859,Retention,5,True
2024-02-24,C006860,Retention,4,True
2024-01-07,C006861,Support,3,False
2024-03-04,C006862,Retention,4,True
2024-01-11,C006863,Retention,4,True
2024-03-13,C006864,Retention,4,True
2024-01-17,C006865,Retention,4,True
2024-01-22,C006866,Support,4,True
2024-02-02,C006867,Retention,3,False
2024-01-11,C006868,Support,4,True
2024-02-19,C006869,Retention,3,False
2024-01-19,C006870,Support,4,True
2024-03-02,C006871,Support,4,True
2024-01-06,C006872,Retention,4,True
2024-03-29,C006873,Support,4,True
2024-01-27,C006874,Support,4,True
2024-01-18,C006875,Retention,3,False
2024-01-11,C006876,Retention,4,True
2024-02-03,C006877,Retention,4,True
2024-01-14,C006878,Retention,4,True
2024-01-19,C006879,Retention,4,True
2024-01-21,C006880,Support,3,False
2024-02-25,C006881,Support,4,True
2024-03-09,C006882,Retention,4,True
2024-01-05,C006883,Support,4,True
2024-02-10,C006884,Retention,4,True
2024-02-29,C006885,Support,4,True
2024-01-22,C006886,Support,3,False
2024-02-04,C006887,Support,4,True
2024-01-17,C006888,Support,4,True
2024-02-21,C006889,Retention,3,False
2024-03-08,C006890,Support,5,True
2024-01-30,C006891,Retention,4,True
2024-03-07,C006892,Retention,3,False
2024-01-04,C006893,Retention,3,False
2024-01-06,C006894,Retention,4,True
2024-01-12,C006895,Retention,4,True
2024-03-30,C006896,Support,5,True
2024-01-02,C006897,Retention,5,True
2024-01-25,C006898,Support,5,True
2024-02-16,C006899,Retention,4,True
2024-01-08,C006900,Retention,4,True
2024-01-11,C006901,Support,5,True
2024-02-05,C006902,Support,3,False
2024-01-09,C006903,Support,4,True
2024-03-10,C006904,Support,5,True
2024-01-17,C006905,Support,3,False
2024-02-23,C006906,Support,3,False
2024-01-17,C006907,Support,4,True
2024-03-12,C006908,Retention,5,True
2024-01-12,C006909,Support,4,True
2024-02-10,C006910,Support,4,True
2024-02-06,C006911,Retention,4,True
2024-03-16,C006912,Support,4,True
2024-02-19,C006913,Support,4,True
2024-02-02,C006914,Retention,3,False
2024-03-24,C006915,Retention,3,False
2024-03-30,C006916,Support,3,False
2024-02-22,C006917,Support,4,True
2024-03-15,C006918,Retention,4,True
2024-02-02,C006919,Retention,4,True
2024-03-20,C006920,Retention,3,False
2024-01-30,C006921,Support,3,False
2024-03-08,C006922,Retention,4,True
2024-03-01,C006923,Retention,4,True
2024-01-20,C006924,Retention,4,True
2024-01-06,C006925,Support,5,True
2024-03-14,C006926,Retention,4,True
2024-02-28,C006927,Support,3,False
2024-01-21,C006928,Retention,4,True
2024-01-05,C006929,Support,4,True
2024-01-29,C006930,Support,4,True
2024-01-26,C006931,Retention,5,True
2024-01-24,C006932,Support,4,True
2024-03-25,C006933,Support,5,True
2024-02-18,C006934,Support,4,True
2024-03-02,C006935,Support,3,False
2024-02-20,C006936,Support,3,False
2024-01-30,C006937,Retention,3,False
2024-02-28,C006938,Support,3,False
2024-02-17,C006939,Retention,5,True
2024-03-13,C006940,Support,4,True
2024-01-25,C006941,Support,4,True
2024-01-11,C006942,Retention,4,True
2024-03-21,C006943,Retention,4,True
2024-03-23,C006944,Support,4,True
2024-03-25,C006945,Support,4,True
2024-03-17,C006946,Retention,3,False
2024-01-18,C006947,Retention,5,True
2024-02-26,C006948,Support,4,True
2024-03-27,C006949,Retention,3,False
2024-03-23,C006950,Support,3,False
2024-01-08,C006951,Support,3,False
2024-01-24,C006952,Retention,4,True
2024-02-27,C006953,Retention,5,True
2024-01-06,C006954,Retention,3,False
2024-02-25,C006955,Support,4,True
2024-01-10,C006956,Retention,5,True
2024-03-30,C006957,Retention,2,False
2024-01-05,C006958,Retention,4,True
2024-03-17,C006959,Retention,4,True
2024-02-05,C006960,Retention,4,True
2024-03-02,C006961,Retention,4,True
2024-02-08,C006962,Support,4,True
2024-02-14,C006963,Support,4,True
2024-03-22,C006964,Support,5,True
2024-01-31,C006965,Retention,3,False
2024-02-10,C006966,Retention,4,True
2024-03-08,C006967,Support,5,True
2024-03-29,C006968,Retention,3,False
2024-01-10,C006969,Retention,5,True
2024-03-23,C006970,Support,4,True
2024-01-30,C006971,Retention,4,True
2024-03-14,C006972,Support,4,True
2024-02-04,C006973,Support,4,True
2024-02-15,C006974,Retention,4,True
2024-02-16,C006975,Support,4,True
2024-03-27,C006976,Retention,5,True
2024-02-18,C006977,Support,4,True
2024-03-25,C006978,Retention,4,True
2024-03-21,C006979,Retention,3,False
2024-01-31,C006980,Retention,3,False
2024-03-28,C006981,Support,4,True
2024-02-04,C006982,Support,3,False
2024-01-09,C006983,Retention,3,False
2024-02-23,C006984,Retention,5,True
2024-01-29,C006985,Retention,4,True
2024-03-26,C006986,Retention,3,False
2024-03-12,C006987,Retention,4,True
2024-01-07,C006988,Support,4,True
2024-02-12,C006989,Support,4,True
2024-03-01,C006990,Support,5,True
2024-03-18,C006991,Support,4,True
2024-02-04,C006992,Support,3,False
2024-03-16,C006993,Support,3,False
2024-03-26,C006994,Retention,2,False
2024-01-25,C006995,Retention,4,True
2024-02-07,C006996,Support,3,False
2024-01-09,C006997,Retention,3,False
2024-03-17,C006998,Support,4,True
2024-03-24,C006999,Retention,4,True
2024-01-31,C007000,Retention,4,True
2024-02-11,C007001,Retention,3,False
2024-01-18,C007002,Retention,4,True
2024-03-08,C007003,Support,4,True
2024-03-02,C007004,Support,4,True
2024-01-24,C007005,Support,4,True
2024-03-30,C007006,Retention,4,True
2024-03-20,C007007,Retention,4,True
2024-01-22,C007008,Retention,4,True
2024-01-20,C007009,Support,4,True
2024-02-10,C007010,Support,3,False
2024-01-14,C007011,Support,5,True
2024-02-01,C007012,Retention,3,False
2024-02-18,C007013,Support,4,True
2024-03-10,C007014,Support,5,True
2024-01-24,C007015,Support,3,False
2024-01-19,C007016,Retention,5,True
2024-03-08,C007017,Support,4,True
2024-03-14,C007018,Support,4,True
2024-01-27,C007019,Retention,5,True
2024-02-21,C007020,Support,3,False
2024-02-27,C007021,Retention,3,False
2024-03-19,C007022,Retention,4,True
2024-01-29,C007023,Support,5,True
2024-01-14,C007024,Support,3,False
2024-02-16,C007025,Support,4,True
2024-01-16,C007026,Support,3,False
2024-03-28,C007027,Retention,4,True
2024-01-21,C007028,Retention,3,False
2024-02-09,C007029,Support,5,True
2024-01-13,C007030,Retention,4,True
2024-03-24,C007031,Retention,3,False
2024-02-10,C007032,Retention,4,True
2024-02-21,C007033,Retention,4,True
2024-01-01,C007034,Support,5,True
2024-02-07,C007035,Support,5,True
2024-01-15,C007036,Support,4,True
2024-03-12,C007037,Retention,4,True
2024-01-18,C007038,Retention,4,True
2024-01-03,C007039,Retention,4,True
2024-01-06,C007040,Retention,4,True
2024-03-22,C007041,Support,4,True
2024-03-23,C007042,Support,4,True
2024-01-13,C007043,Support,4,True
2024-02-20,C007044,Support,4,True
2024-02-10,C007045,Retention,4,True
2024-03-26,C007046,Support,4,True
2024-01-09,C007047,Support,4,True
2024-02-14,C007048,Retention,3,False
2024-02-13,C007049,Support,4,True
2024-01-09,C007050,Retention,5,True
2024-03-12,C007051,Support,4,True
2024-01-31,C007052,Retention,3,False
2024-02-06,C007053,Retention,4,True
2024-02-25,C007054,Retention,3,False
2024-01-16,C007055,Retention,5,True
2024-02-09,C007056,Support,4,True
2024-01-23,C007057,Retention,4,True
2024-03-30,C007058,Retention,4,True
2024-03-23,C007059,Retention,5,True
2024-03-27,C007060,Support,3,False
2024-03-12,C007061,Support,4,True
2024-02-16,C007062,Retention,4,True
2024-02-29,C007063,Retention,4,True
2024-03-16,C007064,Support,4,True
2024-01-31,C007065,Support,4,True
2024-03-17,C007066,Retention,4,True
2024-03-10,C007067,Support,4,True
2024-03-08,C007068,Retention,4,True
2024-01-10,C007069,Support,5,True
2024-01-07,C007070,Retention,5,True
2024-02-27,C007071,Support,4,True
2024-02-05,C007072,Support,3,False
2024-01-04,C007073,Retention,3,False
2024-03-18,C007074,Retention,3,False
2024-01-19,C007075,Retention,4,True
2024-01-03,C007076,Support,4,True
2024-01-27,C007077,Support,5,True
2024-02-19,C007078,Support,5,True
2024-02-25,C007079,Support,5,True
2024-03-21,C007080,Retention,4,True
2024-03-30,C007081,Retention,4,True
2024-02-29,C007082,Support,3,False
2024-01-24,C007083,Support,3,False
2024-03-19,C007084,Retention,2,False
2024-01-10,C007085,Support,4,True
2024-02-12,C007086,Support,4,True
2024-02-22,C007087,Retention,5,True
2024-03-05,C007088,Retention,4,True
2024-02-12,C007089,Support,3,False
2024-03-11,C007090,Retention,3,False
2024-01-22,C007091,Retention,4,True
2024-02-15,C007092,Support,4,True
2024-03-08,C007093,Retention,4,True
2024-02-17,C007094,Retention,4,True
2024-03-24,C007095,Support,4,True
2024-02-02,C007096,Retention,4,True
2024-01-25,C007097,Support,4,True
2024-01-16,C007098,Retention,4,True
2024-03-08,C007099,Support,4,True
2024-02-28,C007100,Retention,5,True
2024-03-05,C007101,Support,3,False
2024-02-20,C007102,Retention,4,True
2024-02-21,C007103,Retention,4,True
2024-02-06,C007104,Support,4,True
2024-03-12,C007105,Retention,4,True
2024-02-29,C007106,Support,4,True
2024-01-21,C007107,Retention,3,False
2024-01-30,C007108,Retention,4,True
2024-03-22,C007109,Support,4,True
2024-01-27,C007110,Retention,5,True
2024-02-13,C007111,Support,4,True
2024-03-02,C007112,Retention,4,True
2024-02-05,C007113,Retention,3,False
2024-03-16,C007114,Support,4,True
2024-01-27,C007115,Retention,4,True
2024-03-08,C007116,Retention,3,False
2024-01-09,C007117,Support,4,True
2024-03-04,C007118,Support,3,False
2024-02-03,C007119,Retention,4,True
2024-02-19,C007120,Retention,3,False
2024-03-23,C007121,Retention,4,True
2024-01-09,C007122,Retention,3,False
2024-01-30,C007123,Support,3,False
2024-03-15,C007124,Support,4,True
2024-01-07,C007125,Support,5,True
2024-03-17,C007126,Retention,4,True
2024-03-17,C007127,Support,3,False
2024-01-19,C007128,Retention,4,True
2024-02-18,C007129,Support,4,True
2024-02-12,C007130,Support,5,True
2024-02-08,C007131,Support,4,True
2024-03-21,C007132,Support,4,True
2024-01-14,C007133,Support,4,True
2024-01-17,C007134,Support,3,False
2024-01-31,C007135,Retention,3,False
2024-03-13,C007136,Retention,5,True
2024-03-25,C007137,Retention,4,True
2024-02-15,C007138,Retention,4,True
2024-01-19,C007139,Support,4,True
2024-01-21,C007140,Retention,4,True
2024-03-04,C007141,Support,4,True
2024-02-09,C007142,Support,4,True
2024-03-18,C007143,Support,5,True
2024-03-06,C007144,Retention,5,True
2024-01-14,C007145,Retention,4,True
2024-02-17,C007146,Support,5,True
2024-02-17,C007147,Support,5,True
2024-03-28,C007148,Support,4,True
2024-01-03,C007149,Retention,4,True
2024-01-27,C007150,Retention,3,False
2024-01-19,C007151,Support,4,True
2024-01-08,C007152,Support,4,True
2024-02-10,C007153,Support,4,True
2024-02-22,C007154,Support,4,True
2024-02-24,C007155,Support,4,True
2024-02-11,C007156,Support,4,True
2024-01-23,C007157,Support,4,True
2024-03-26,C007158,Retention,4,True
2024-03-12,C007159,Support,3,False
2024-01-07,C007160,Retention,4,True
2024-02-02,C007161,Retention,4,True
2024-02-02,C007162,Support,4,True
2024-03-23,C007163,Support,3,False
2024-01-17,C007164,Retention,4,True
2024-01-08,C007165,Retention,4,True
2024-01-16,C007166,Support,4,True
2024-01-31,C007167,Retention,4,True
2024-02-26,C007168,Support,3,False
2024-01-31,C007169,Support,3,False
2024-02-25,C007170,Support,4,True
2024-01-12,C007171,Retention,3,False
2024-03-30,C007172,Support,4,True
2024-03-07,C007173,Retention,4,True
2024-01-04,C007174,Retention,4,True
2024-01-21,C007175,Retention,3,False
2024-02-11,C007176,Retention,4,True
2024-03-18,C007177,Support,2,False
2024-03-17,C007178,Support,5,True
2024-03-23,C007179,Retention,4,True
2024-01-14,C007180,Support,5,True
2024-03-24,C007181,Retention,5,True
2024-03-28,C007182,Support,4,True
2024-01-08,C007183,Retention,3,False
2024-03-07,C007184,Retention,4,True
2024-03-05,C007185,Retention,3,False
2024-01-31,C007186,Support,4,True
2024-01-07,C007187,Support,4,True
2024-02-06,C007188,Support,4,True
2024-03-28,C007189,Support,4,True
2024-02-02,C007190,Support,4,True
2024-02-01,C007191,Support,5,True
2024-01-08,C007192,Support,4,True
2024-01-08,C007193,Retention,3,False
2024-03-14,C007194,Retention,4,True
2024-01-20,C007195,Retention,5,True
2024-02-14,C007196,Support,5,True
2024-03-21,C007197,Retention,4,True
2024-03-29,C007198,Support,4,True
2024-03-06,C007199,Support,4,True
2024-03-27,C007200,Retention,3,False
2024-03-28,C007201,Support,4,True
2024-02-06,C007202,Support,4,True
2024-03-02,C007203,Support,4,True
2024-01-27,C007204,Support,4,True
2024-02-12,C007205,Support,4,True
2024-01-17,C007206,Retention,4,True
2024-01-28,C007207,Support,4,True
2024-03-20,C007208,Support,4,True
2024-01-26,C007209,Retention,4,True
2024-01-08,C007210,Support,4,True
2024-03-05,C007211,Retention,5,True
2024-02-14,C007212,Retention,4,True
2024-01-15,C007213,Retention,4,True
2024-03-21,C007214,Retention,4,True
2024-02-21,C007215,Support,3,False
2024-01-02,C007216,Retention,4,True
2024-03-29,C007217,Retention,4,True
2024-01-16,C007218,Retention,3,False
2024-01-26,C007219,Retention,5,True
2024-01-25,C007220,Support,3,False
2024-03-21,C007221,Retention,5,True
2024-01-04,C007222,Retention,4,True
2024-03-03,C007223,Retention,4,True
2024-02-09,C007224,Support,5,True
2024-03-04,C007225,Support,4,True
2024-02-16,C007226,Retention,4,True
2024-02-28,C007227,Retention,5,True
2024-03-23,C007228,Retention,4,True
2024-01-25,C007229,Retention,5,True
2024-03-10,C007230,Retention,3,False
2024-03-05,C007231,Retention,5,True
2024-03-27,C007232,Retention,5,True
2024-02-05,C007233,Retention,4,True
2024-01-04,C007234,Retention,4,True
2024-02-17,C007235,Retention,4,True
2024-02-19,C007236,Retention,4,True
2024-01-05,C007237,Support,4,True
2024-03-05,C007238,Retention,4,True
2024-01-31,C007239,Support,4,True
2024-03-06,C007240,Support,3,False
2024-01-23,C007241,Support,4,True
2024-01-17,C007242,Support,4,True
2024-03-24,C007243,Support,4,True
2024-01-17,C007244,Support,5,True
2024-03-05,C007245,Support,4,True
2024-02-16,C007246,Support,4,True
2024-03-23,C007247,Support,5,True
2024-01-17,C007248,Support,4,True
2024-01-26,C007249,Retention,3,False
2024-03-02,C007250,Retention,4,True
2024-03-13,C007251,Support,4,True
2024-01-20,C007252,Retention,4,True
2024-01-30,C007253,Support,4,True
2024-02-13,C007254,Retention,4,True
2024-02-01,C007255,Retention,4,True
2024-03-28,C007256,Support,4,True
2024-01-06,C007257,Support,4,True
2024-03-01,C007258,Support,3,False
2024-01-02,C007259,Support,4,True
2024-01-23,C007260,Retention,4,True
2024-03-05,C007261,Support,3,False
2024-02-08,C007262,Retention,3,False
2024-03-29,C007263,Retention,4,True
2024-01-11,C007264,Retention,3,False
2024-03-26,C007265,Support,4,True
2024-03-28,C007266,Retention,4,True
2024-02-01,C007267,Support,4,True
2024-02-17,C007268,Support,4,True
2024-01-07,C007269,Support,4,True
2024-03-05,C007270,Retention,3,False
2024-01-02,C007271,Retention,4,True
2024-02-11,C007272,Retention,5,True
2024-02-07,C007273,Retention,4,True
2024-01-02,C007274,Support,4,True
2024-01-29,C007275,Retention,4,True
2024-03-15,C007276,Retention,3,False
2024-01-16,C007277,Retention,3,False
2024-02-12,C007278,Support,4,True
2024-02-25,C007279,Support,3,False
2024-02-29,C007280,Retention,5,True
2024-02-17,C007281,Support,4,True
2024-02-13,C007282,Retention,4,True
2024-01-01,C007283,Retention,3,False
2024-01-22,C007284,Retention,4,True
2024-02-18,C007285,Support,4,True
2024-01-17,C007286,Support,4,True
2024-01-14,C007287,Retention,4,True
2024-03-29,C007288,Retention,4,True
2024-03-08,C007289,Retention,5,True
2024-01-15,C007290,Support,4,True
2024-01-13,C007291,Retention,2,False
2024-02-12,C007292,Support,4,True
2024-03-27,C007293,Support,4,True
2024-03-25,C007294,Retention,3,False
2024-02-08,C007295,Retention,4,True
2024-02-25,C007296,Support,4,True
2024-02-11,C007297,Support,4,True
2024-03-23,C007298,Support,5,True
2024-02-05,C007299,Support,3,False
2024-02-06,C007300,Support,4,True
2024-01-25,C007301,Retention,3,False
2024-01-25,C007302,Support,4,True
2024-02-02,C007303,Support,4,True
2024-01-11,C007304,Retention,4,True
2024-01-18,C007305,Support,5,True
2024-02-28,C007306,Retention,4,True
2024-01-26,C007307,Retention,4,True
2024-03-28,C007308,Support,3,False
2024-01-13,C007309,Retention,4,True
2024-03-03,C007310,Retention,3,False
